"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"2289","91.20465734","pp","1352.AL014_11815 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_12570",,,,,,,,,
"2290","74.38815724","pp","1352.AL014_11815 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_12575",,,,,,,,,
"2291","7.75066816","pp","1352.AL014_11815 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11895",,,,,,,,,
"2292","23.76186127","pp","1352.AL014_11815 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11900",,,,,,,,,
"2293","13.70682521","pp","1352.AL014_11815 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_12655",,,,,,,,,
"2294","7.69783573","pp","1352.AL014_11815 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11905",,,,,,,,,
"2295","12.245853","pp","1352.AL014_11815 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_12660",,,,,,,,,
"2296","32.97698521","pp","1352.AL014_11815 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11915",,,,,,,,,
"2297","31.15574444","pp","1352.AL014_11815 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_12730",,,,,,,,,
"2298","78.91263112","pp","1352.AL014_11815 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_13460",,,,,,,,,
"2299","223.81712617","pp","1352.AL014_11815 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_13245",,,,,,,,,
"2300","46.95921727","pp","1352.AL014_11815 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14965",,,,,,,,,
"2301","19.52348137","pp","1352.AL014_11815 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11920",,,,,,,,,
"2302","83.67788037","pp","1352.AL014_11815 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_11925",,,,,,,,,
"2303","74.5417478","pp","1352.AL014_11815 (pp) 1352.AL014_13845",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_13845",,,,,,,,,
"2304","77.81026546","pp","1352.AL014_11815 (pp) 1352.AL014_14480",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14480",,,,,,,,,
"2305","33.1805614","pp","1352.AL014_11815 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14485",,,,,,,,,
"2306","14.52384208","pp","1352.AL014_11815 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14510",,,,,,,,,
"2307","12.5492748","pp","1352.AL014_11815 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14515",,,,,,,,,
"2308","11.30244481","pp","1352.AL014_11815 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14520",,,,,,,,,
"2309","17.37864545","pp","1352.AL014_11815 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11815 (pp) 1352.AL014_14525",,,,,,,,,
"2310","43.26791801","pp","1352.AL014_12275 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12285",,,,,,,,,
"2311","80.25372224","pp","1352.AL014_12275 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12295",,,,,,,,,
"2312","76.25736288","pp","1352.AL014_12275 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12330",,,,,,,,,
"2313","286.13946715","pp","1352.AL014_12275 (pp) 1352.AL014_13235",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_13235",,,,,,,,,
"2314","169.0173958","pp","1352.AL014_12275 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12575",,,,,,,,,
"2315","154.76135189","pp","1352.AL014_12275 (pp) 1352.AL014_13425",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_13425",,,,,,,,,
"2316","49.03257685","pp","1352.AL014_12275 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12655",,,,,,,,,
"2317","140.55909731","pp","1352.AL014_12275 (pp) 1352.AL014_14475",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14475",,,,,,,,,
"2318","60.20732061","pp","1352.AL014_12275 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14510",,,,,,,,,
"2319","41.88057742","pp","1352.AL014_12275 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14515",,,,,,,,,
"2320","43.64258759","pp","1352.AL014_12275 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14520",,,,,,,,,
"2321","73.24808983","pp","1352.AL014_12275 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12660",,,,,,,,,
"2322","61.31481451","pp","1352.AL014_12275 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14525",,,,,,,,,
"2323","127.49855518","pp","1352.AL014_12275 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_14965",,,,,,,,,
"2324","73.49604222","pp","1352.AL014_12275 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_12275 (pp) 1352.AL014_12730",,,,,,,,,
"2325","55.99400465","pp","1352.AL014_11820 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12275",,,,,,,,,
"2326","19.30178704","pp","1352.AL014_11820 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12285",,,,,,,,,
"2327","33.66091298","pp","1352.AL014_11820 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12295",,,,,,,,,
"2328","5.82522281","pp","1352.AL014_11820 (pp) 1352.AL014_11825",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11825",,,,,,,,,
"2329","16.12264596","pp","1352.AL014_11820 (pp) 1352.AL014_11830",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11830",,,,,,,,,
"2330","34.77920338","pp","1352.AL014_11820 (pp) 1352.AL014_11835",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11835",,,,,,,,,
"2331","5.38816424","pp","1352.AL014_11820 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11840",,,,,,,,,
"2332","38.50088789","pp","1352.AL014_11820 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12330",,,,,,,,,
"2333","11.45088892","pp","1352.AL014_11820 (pp) 1352.AL014_11845",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11845",,,,,,,,,
"2334","5.1733993","pp","1352.AL014_11820 (pp) 1352.AL014_11850",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11850",,,,,,,,,
"2335","23.01115495","pp","1352.AL014_11820 (pp) 1352.AL014_11855",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11855",,,,,,,,,
"2336","27.5274479","pp","1352.AL014_11820 (pp) 1352.AL014_11860",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11860",,,,,,,,,
"2337","7.06819896","pp","1352.AL014_11820 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11865",,,,,,,,,
"2338","11.53908881","pp","1352.AL014_11820 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11870",,,,,,,,,
"2339","118.84053418","pp","1352.AL014_11820 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12570",,,,,,,,,
"2340","90.14232404","pp","1352.AL014_11820 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12575",,,,,,,,,
"2341","5.14772429","pp","1352.AL014_11820 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11875",,,,,,,,,
"2342","12.77195108","pp","1352.AL014_11820 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11880",,,,,,,,,
"2343","12.02359918","pp","1352.AL014_11820 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11885",,,,,,,,,
"2344","6.47737734","pp","1352.AL014_11820 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12655",,,,,,,,,
"2345","102.82889482","pp","1352.AL014_11820 (pp) 1352.AL014_13845",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_13845",,,,,,,,,
"2346","26.27359448","pp","1352.AL014_11820 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12660",,,,,,,,,
"2347","40.03180063","pp","1352.AL014_11820 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_12730",,,,,,,,,
"2348","204.71143095","pp","1352.AL014_11820 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_13245",,,,,,,,,
"2349","54.9632845","pp","1352.AL014_11820 (pp) 1352.AL014_13260",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_13260",,,,,,,,,
"2350","10.98992029","pp","1352.AL014_11820 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11890",,,,,,,,,
"2351","11.93429894","pp","1352.AL014_11820 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11895",,,,,,,,,
"2352","13.25983711","pp","1352.AL014_11820 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11900",,,,,,,,,
"2353","13.19513791","pp","1352.AL014_11820 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11905",,,,,,,,,
"2354","103.32403157","pp","1352.AL014_11820 (pp) 1352.AL014_14300",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14300",,,,,,,,,
"2355","37.84500225","pp","1352.AL014_11820 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11915",,,,,,,,,
"2356","51.94609964","pp","1352.AL014_11820 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14965",,,,,,,,,
"2357","42.10042765","pp","1352.AL014_11820 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14485",,,,,,,,,
"2358","19.13441612","pp","1352.AL014_11820 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14510",,,,,,,,,
"2359","24.95098807","pp","1352.AL014_11820 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11920",,,,,,,,,
"2360","16.44794455","pp","1352.AL014_11820 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14515",,,,,,,,,
"2361","86.14015886","pp","1352.AL014_11820 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_11925",,,,,,,,,
"2362","18.38642697","pp","1352.AL014_11820 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14520",,,,,,,,,
"2363","24.37258167","pp","1352.AL014_11820 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11820 (pp) 1352.AL014_14525",,,,,,,,,
"2364","20.71725505","pp","1352.AL014_12285 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12295",,,,,,,,,
"2365","17.42928614","pp","1352.AL014_12285 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12330",,,,,,,,,
"2366","156.92236095","pp","1352.AL014_12285 (pp) 1352.AL014_12365",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12365",,,,,,,,,
"2367","114.80536977","pp","1352.AL014_12285 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12570",,,,,,,,,
"2368","75.51708216","pp","1352.AL014_12285 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12575",,,,,,,,,
"2369","18.49678464","pp","1352.AL014_12285 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12655",,,,,,,,,
"2370","58.38907806","pp","1352.AL014_12285 (pp) 1352.AL014_14480",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14480",,,,,,,,,
"2371","17.46866536","pp","1352.AL014_12285 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14510",,,,,,,,,
"2372","12.70757451","pp","1352.AL014_12285 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14515",,,,,,,,,
"2373","14.78413273","pp","1352.AL014_12285 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12660",,,,,,,,,
"2374","14.16963012","pp","1352.AL014_12285 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14520",,,,,,,,,
"2375","17.70274325","pp","1352.AL014_12285 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14525",,,,,,,,,
"2376","28.23089749","pp","1352.AL014_12285 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_12730",,,,,,,,,
"2377","60.6618862","pp","1352.AL014_12285 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_14965",,,,,,,,,
"2378","69.44174153","pp","1352.AL014_12285 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_12285 (pp) 1352.AL014_13460",,,,,,,,,
"2379","39.78966012","pp","1352.AL014_12295 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12330",,,,,,,,,
"2380","136.00470708","pp","1352.AL014_12295 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12335",,,,,,,,,
"2381","249.44237014","pp","1352.AL014_12295 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12570",,,,,,,,,
"2382","30.08701032","pp","1352.AL014_12295 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12655",,,,,,,,,
"2383","17.92521144","pp","1352.AL014_12295 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12660",,,,,,,,,
"2384","98.768261","pp","1352.AL014_12295 (pp) 1352.AL014_13425",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_13425",,,,,,,,,
"2385","78.9679661","pp","1352.AL014_12295 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_13460",,,,,,,,,
"2386","333.9407958","pp","1352.AL014_12295 (pp) 1352.AL014_14275",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14275",,,,,,,,,
"2387","28.75512314","pp","1352.AL014_12295 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_12730",,,,,,,,,
"2388","53.02987951","pp","1352.AL014_12295 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14485",,,,,,,,,
"2389","28.4433841","pp","1352.AL014_12295 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14510",,,,,,,,,
"2390","28.79701389","pp","1352.AL014_12295 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14515",,,,,,,,,
"2391","22.29926749","pp","1352.AL014_12295 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14520",,,,,,,,,
"2392","27.3346001","pp","1352.AL014_12295 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14525",,,,,,,,,
"2393","93.74006049","pp","1352.AL014_12295 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_12295 (pp) 1352.AL014_14965",,,,,,,,,
"2394","13.11860988","pp","1352.AL014_11825 (pp) 1352.AL014_11830",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11830",,,,,,,,,
"2395","36.02849704","pp","1352.AL014_11825 (pp) 1352.AL014_11835",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11835",,,,,,,,,
"2396","5.44892049","pp","1352.AL014_11825 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11840",,,,,,,,,
"2397","12.31077941","pp","1352.AL014_11825 (pp) 1352.AL014_11845",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11845",,,,,,,,,
"2398","5.0277222","pp","1352.AL014_11825 (pp) 1352.AL014_11850",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11850",,,,,,,,,
"2399","22.56859096","pp","1352.AL014_11825 (pp) 1352.AL014_11855",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11855",,,,,,,,,
"2400","29.0350386","pp","1352.AL014_11825 (pp) 1352.AL014_11860",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11860",,,,,,,,,
"2401","7.81828152","pp","1352.AL014_11825 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11865",,,,,,,,,
"2402","12.15591509","pp","1352.AL014_11825 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11870",,,,,,,,,
"2403","6.25767381","pp","1352.AL014_11825 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11875",,,,,,,,,
"2404","125.3243388","pp","1352.AL014_11825 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12570",,,,,,,,,
"2405","45.43255735","pp","1352.AL014_11825 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14485",,,,,,,,,
"2406","89.35521761","pp","1352.AL014_11825 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12575",,,,,,,,,
"2407","10.36604173","pp","1352.AL014_11825 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11880",,,,,,,,,
"2408","10.52672183","pp","1352.AL014_11825 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11885",,,,,,,,,
"2409","16.99215207","pp","1352.AL014_11825 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14510",,,,,,,,,
"2410","12.41070522","pp","1352.AL014_11825 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11890",,,,,,,,,
"2411","12.98334828","pp","1352.AL014_11825 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11895",,,,,,,,,
"2412","6.86554314","pp","1352.AL014_11825 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12655",,,,,,,,,
"2413","15.73860047","pp","1352.AL014_11825 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14515",,,,,,,,,
"2414","27.11574303","pp","1352.AL014_11825 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12660",,,,,,,,,
"2415","12.82602903","pp","1352.AL014_11825 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11900",,,,,,,,,
"2416","19.19251335","pp","1352.AL014_11825 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14520",,,,,,,,,
"2417","13.93406217","pp","1352.AL014_11825 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11905",,,,,,,,,
"2418","26.37044585","pp","1352.AL014_11825 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14525",,,,,,,,,
"2419","41.77345066","pp","1352.AL014_11825 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12730",,,,,,,,,
"2420","178.79567747","pp","1352.AL014_11825 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_13245",,,,,,,,,
"2421","37.89188404","pp","1352.AL014_11825 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11915",,,,,,,,,
"2422","50.72553989","pp","1352.AL014_11825 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_14965",,,,,,,,,
"2423","56.49999202","pp","1352.AL014_11825 (pp) 1352.AL014_13260",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_13260",,,,,,,,,
"2424","19.92847177","pp","1352.AL014_11825 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11920",,,,,,,,,
"2425","70.33518885","pp","1352.AL014_11825 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_11925",,,,,,,,,
"2426","49.42762742","pp","1352.AL014_11825 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12275",,,,,,,,,
"2427","20.4233075","pp","1352.AL014_11825 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12285",,,,,,,,,
"2428","32.96332205","pp","1352.AL014_11825 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12295",,,,,,,,,
"2429","41.8387724","pp","1352.AL014_11825 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11825 (pp) 1352.AL014_12330",,,,,,,,,
"2430","44.19392935","pp","1352.AL014_11830 (pp) 1352.AL014_11835",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11835",,,,,,,,,
"2431","15.20842694","pp","1352.AL014_11830 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11840",,,,,,,,,
"2432","203.41489865","pp","1352.AL014_11830 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_13245",,,,,,,,,
"2433","13.31949079","pp","1352.AL014_11830 (pp) 1352.AL014_11845",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11845",,,,,,,,,
"2434","15.53006878","pp","1352.AL014_11830 (pp) 1352.AL014_11850",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11850",,,,,,,,,
"2435","21.24710527","pp","1352.AL014_11830 (pp) 1352.AL014_11855",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11855",,,,,,,,,
"2436","91.25111058","pp","1352.AL014_11830 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_13460",,,,,,,,,
"2437","37.13430058","pp","1352.AL014_11830 (pp) 1352.AL014_11860",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11860",,,,,,,,,
"2438","17.2062373","pp","1352.AL014_11830 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11865",,,,,,,,,
"2439","39.28989488","pp","1352.AL014_11830 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14485",,,,,,,,,
"2440","45.95597318","pp","1352.AL014_11830 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14965",,,,,,,,,
"2441","11.42194144","pp","1352.AL014_11830 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11870",,,,,,,,,
"2442","316.81271207","pp","1352.AL014_11830 (pp) 1352.AL014_15130",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_15130",,,,,,,,,
"2443","16.55570927","pp","1352.AL014_11830 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14510",,,,,,,,,
"2444","17.62712278","pp","1352.AL014_11830 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11875",,,,,,,,,
"2445","25.42389593","pp","1352.AL014_11830 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11880",,,,,,,,,
"2446","14.91695944","pp","1352.AL014_11830 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14515",,,,,,,,,
"2447","21.25733903","pp","1352.AL014_11830 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11885",,,,,,,,,
"2448","14.39676915","pp","1352.AL014_11830 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11890",,,,,,,,,
"2449","16.92857776","pp","1352.AL014_11830 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14520",,,,,,,,,
"2450","13.37227744","pp","1352.AL014_11830 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11895",,,,,,,,,
"2451","17.3774442","pp","1352.AL014_11830 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_14525",,,,,,,,,
"2452","24.14540277","pp","1352.AL014_11830 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11900",,,,,,,,,
"2453","13.32210227","pp","1352.AL014_11830 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11905",,,,,,,,,
"2454","36.69013085","pp","1352.AL014_11830 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11915",,,,,,,,,
"2455","16.33376186","pp","1352.AL014_11830 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11830 (pp) 1352.AL014_11920",,,,,,,,,
