"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"19167","125.57786494","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1705",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1705","0.331",,"0.349","0.876",,,"0.077","0.984","0.74"
"19168","622.16216463","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2474",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2474","0.262","0.164",,"0.376",,,"0.059","0.771","0.466"
"19169","165.22035776","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1233",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1233","0.081","0.164","0.602","0.377",,,"0.059","0.828","0.223"
"19170","76.1349245","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2499",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2499","0.676",,"0.729","0.876",,,"0.043","0.991","0.29"
"19171","200.96775594","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2363",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2363","0.133","0.27","0.153","0.721",,,"0.136","0.887","0.293"
"19172","158.89581897","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1261",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1261","0.332","0.323","0.153","0.721",,,,"0.898","0.194"
"19173","116.69393372","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2483",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2483","0.595",,"0.146","0.876",,,,"0.966","0.31"
"19174","115.34886507","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1706",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1706","0.421",,,"0.876",,,"0.085","0.961","0.481"
"19175","450.93846735","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1497",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1497","0.272","0.211",,"0.361",,,"0.043","0.84","0.617"
"19176","418.16473216","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0974",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0974","0.128",,"0.953","0.383",,,,"0.972",
"19177","56.37918432","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1674",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1674","0.645","0.164","0.904","0.876",,,"0.043","0.998","0.7"
"19178","134.5297601","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0415",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0415","0.662",,"0.153","0.876",,,"0.281","0.994","0.814"
"19179","82.08967338","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2487",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2487","0.432","0.213",,"0.876",,,,"0.976","0.619"
"19180","52.62640675","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0594",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0594","0.614",,"0.832","0.796",,,"0.054","0.994","0.619"
"19181","45.03634017","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1224",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1224","0.681",,,"0.876",,,"0.05","0.973","0.379"
"19182","82.10666684","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0819",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0819","0.069","0.246",,"0.832",,,"0.054","0.873",
"19183","58.46877723","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2482",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2482","0.485",,,"0.876",,,,"0.937","0.096"
"19184","116.70565286","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0591",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0591","0.639",,"0.747","0.876",,,"0.089","0.997","0.787"
"19185","105.30354495","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0600",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0600","0.386",,"0.153","0.876",,,"0.091","0.964","0.489"
"19186","50.76919585","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1672",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1672","0.686","0.159","0.537","0.876",,,,"0.991","0.524"
"19187","351.83154392","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1709",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1709","0.222",,"0.758","0.384",,,"0.052","0.88","0.078"
"19188","54.7278821","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2497",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2497","0.38",,,"0.876",,,"0.043","0.949","0.389"
"19189","71.1632272","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0849",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0849","0.057",,,"0.721",,,,"0.779","0.228"
"19190","210.13043964","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0593",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0593","0.486","0.224",,"0.876",,,"0.056","0.978","0.612"
"19191","239.66367148","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0599",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0599","0.34",,"0.153","0.876",,,"0.066","0.947","0.314"
"19192","228.01747484","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2335",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2335","0.4","0.297","0.684",,,,"0.053","0.876","0.175"
"19193","72.56568461","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2498",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2498","0.616","0.246","0.642","0.876",,,"0.043","0.99","0.385"
"19194","45.55271268","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1353",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1353","0.289",,"0.146","0.876",,,,"0.949","0.407"
"19195","61.87552083","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2485",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2485","0.594","0.224",,"0.876",,,,"0.988","0.735"
"19196","59.11023547","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0592",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0592","0.602","0.401","0.317","0.811",,,"0.089","0.993","0.816"
"19197","74.60249614","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1242",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1242","0.669","0.403","0.979","0.876",,,,"0.999","0.535"
"19198","187.31248669","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2477",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2477","0.326",,"0.758","0.876",,,"0.053","0.986","0.409"
"19199","50.59811881","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2467",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2467","0.673","0.165","0.153","0.876",,,,"0.981","0.462"
"19200","58.68695728","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0417",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0417","0.889",,,"0.876",,,"0.281","0.997","0.751"
"19201","104.98490072","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2365",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2365","0.441",,,"0.876",,,"0.061","0.954","0.379"
"19202","113.59028476","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2486",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2486","0.387",,,"0.876",,,,"0.96","0.526"
"19203","44.53599572","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1239",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1239","0.507","0.166","0.153","0.876",,,,"0.974","0.504"
"19204","62.83170749","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2491",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2491","0.562",,,"0.876",,,,"0.972","0.535"
"19205","69.5415169","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2476",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2476","0.391","0.171",,"0.876",,,"0.056","0.958","0.403"
"19206","133.7081075","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1600",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1600","0.095",,,"0.871",,,"0.06","0.932","0.456"
"19207","56.88832321","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2468",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2468","0.638","0.349","0.729","0.876",,,,"0.996","0.618"
"19208","57.58110515","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2490",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2490","0.609","0.356",,"0.876",,,,"0.979","0.416"
"19209","917.0202755","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0601",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0601","0.182",,"0.135","0.539",,,"0.06","0.805","0.464"
"19210","42.05410571","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0553",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0553","0.367",,,"0.876",,,"0.136","0.952","0.383"
"19211","95.01992265","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2489",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2489","0.258",,,"0.876",,,,"0.957","0.575"
"19212","81.93906199","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2492",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2492","0.538",,"0.836","0.876",,,,"0.992","0.293"
"19213","137.63766325","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1277",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1277","0.615","0.219",,"0.876",,,"0.049","0.976","0.437"
"19214","83.45314477","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2493",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2493","0.506",,,"0.876",,,,"0.952","0.294"
"19215","50.3471198","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2473",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2473","0.684",,"0.979","0.876",,,"0.056","0.999","0.536"
"19216","76.90178206","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2481",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2481","0.626",,"0.7","0.876",,,,"0.991","0.487"
"19217","101.32115871","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2475",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2475","0.214",,"0.146","0.876",,,"0.056","0.944","0.404"
"19218","48.85958354","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1123",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1123","0.436",,"0.979","0.876",,,,"0.998","0.241"
"19219","41.58957284","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0821",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0821","0.2","0.358","0.904","0.68",,,,"0.982","0.069"
"19220","81.85573105","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1258",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1258","0.625",,,"0.876",,,"0.043","0.984","0.688"
"19221","49.49396411","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2500",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2500","0.634","0.186","0.146","0.876",,,"0.049","0.977","0.391"
"19222","112.40050169","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2484",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2484","0.385","0.353",,"0.876",,,,"0.961","0.305"
"19223","93.04562599","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2494",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2494","0.605","0.202","0.645","0.876",,,,"0.99","0.391"
"19224","28.76814277","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1611",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1611","0.196",,,"0.876",,,"0.059","0.985","0.862"
"19225","127.35812131","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2496",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2496","0.485",,"0.814","0.876",,,"0.043","0.99","0.299"
"19226","573.49329311","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0602",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0602","0.316",,,"0.629",,,"0.056","0.834","0.391"
"19227","70.03511779","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2992",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2992","0.259",,,"0.876",,,,"0.934","0.343"
"19228","57.73413558","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1259",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_1259","0.664","0.163",,"0.119",,,"0.049","0.851","0.468"
"19229","68.9591257","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2495",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_2495","0.527",,,"0.876",,,,"0.961","0.399"
"19230","1634.53220086","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0018",,"false","pp","1280.SAXN108_0017 (pp) 1280.SAXN108_0018","0.076",,,,,,"0.797","0.857","0.303"
"19231","330.79655076","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1345",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1345","0.235",,"0.936",,"0.655",,"0.143","0.986","0.207"
"19232","952.79569762","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1389",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1389","0.079",,"0.936",,,,,"0.938","0.043"
"19233","5617.82988167","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_0407",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_0407","0.169",,"0.373",,,,"0.356","0.85","0.608"
"19234","7044.10850072","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_0134",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_0134",,,"0.863",,,,"0.053","0.864",
"19235","1237.4824869","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1388",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_1388","0.079",,"0.936",,,,,"0.938","0.043"
"19236","1032.08240886","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_2358",,"false","pp","1280.SAXN108_0014 (pp) 1280.SAXN108_2358","0.065",,"0.936",,,,,"0.938","0.05"
"19237","461.27560418","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2779",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2779",,,"0.936",,,,,"0.939","0.092"
"19238","461.27560418","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2780",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2780",,,"0.936",,,,,"0.939","0.092"
"19239","1676.98825693","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2873",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_2873","0.107",,"0.758",,,,,"0.78","0.064"
"19240","604.80665746","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1410",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1410","0.309",,"0.993","0.165",,,"0.277","0.999","0.773"
"19241","549.45410765","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1411",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1411","0.298","0.159","0.936",,,,"0.052","0.983","0.616"
"19242","44.12901952","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1347",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1347","0.923","0.163","0.993",,,,"0.876","0.999","0.865"
"19243","239.90272815","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1346",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1346","0.999","0.174",,,,,"0.876","0.999","0.8"
"19244","550.59541034","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1408",,"false","pp","1280.SAXN108_1345 (pp) 1280.SAXN108_1408","0.078","0.338","0.255",,"0.598",,"0.135","0.867","0.317"
"19245","531.81424968","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_2306",,"false","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_2306","0.182",,"0.956",,,,"0.061","0.966","0.108"
"19246","526.95574345","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1459",,"false","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1459","0.182",,"0.956",,"0.027",,"0.061","0.969","0.187"
"19247","1277.16869543","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1410",,"false","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1410","0.749",,,"0.146",,,"0.136","0.949","0.761"
"19248","220.87074423","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1347",,"false","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1347","0.964","0.19","0.993",,,,"0.876","0.999","0.9"
"19249","154.91072869","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1412",,"false","pp","1280.SAXN108_1346 (pp) 1280.SAXN108_1412","0.279",,,,,,"0.13","0.786","0.687"
"19250","4.0","pp","1280.SAXN108_2674 (pp) 1280.SAXN108_2677",,"false","pp","1280.SAXN108_2674 (pp) 1280.SAXN108_2677",,,,"0.8",,,"0.317","0.897","0.311"
"19251","2139.13433359","pp","1280.SAXN108_1585 (pp) 1280.SAXN108_1586",,"false","pp","1280.SAXN108_1585 (pp) 1280.SAXN108_1586",,"0.549",,,,,"0.656","0.924","0.553"
"19252","4.0","pp","1280.SAXN108_2676 (pp) 1280.SAXN108_2677",,"false","pp","1280.SAXN108_2676 (pp) 1280.SAXN108_2677",,,,"0.8",,,"0.845","0.977","0.325"
"19253","1252.93377469","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1381",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1381","0.061","0.171",,,,,"0.073","0.805","0.762"
"19254","214.72768882","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1408",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1408",,,"0.936",,,,"0.094","0.943","0.112"
"19255","216.66951609","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1500",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1500",,,"0.936",,,,"0.06","0.938","0.063"
"19256","186.67649697","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1347",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1347","0.498","0.312","0.255","0.165","0.192",,"0.647","0.963","0.532"
"19257","292.89447043","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1413",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1413","0.068","0.29",,,,,"0.13","0.899","0.846"
"19258","465.38008745","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1410",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1410","0.366","0.288","0.993","0.198",,,"0.269","0.999","0.703"
"19259","468.5365076","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1346",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1346","0.487","0.163",,"0.165",,,"0.616","0.867","0.186"
"19260","509.49550212","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1417",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1417","0.06",,"0.162","0.26",,,"0.095","0.845","0.753"
"19261","198.64892549","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1345",,"false","pp","1280.SAXN108_1344 (pp) 1280.SAXN108_1345","0.307","0.192","0.255",,"0.542",,"0.647","0.96","0.527"
"19262","721.39525637","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2920",,"false","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2920","0.107","0.701",,"0.174",,,"0.076","0.807","0.203"
"19263","294.260553","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2480",,"false","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2480","0.071","0.726",,,,,"0.057","0.773","0.167"
"19264","1406.73633679","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_1586",,"false","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_1586","0.072",,,"0.381",,,"0.438","0.781","0.401"
"19265","322.67436905","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2474",,"false","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_2474","0.069","0.656",,"0.876",,,"0.052","0.99","0.777"
"19266","548.98327929","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_1584",,"false","pp","1280.SAXN108_1583 (pp) 1280.SAXN108_1584","0.223","0.158",,"0.126","0.055",,"0.586","0.901","0.642"
"19267","89.59224024","pp","1280.SAXN108_2671 (pp) 1280.SAXN108_2876",,"false","pp","1280.SAXN108_2671 (pp) 1280.SAXN108_2876","0.263",,"0.936","0.166",,,"0.129","0.966","0.166"
"19268","388.1312647","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1690",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1690","0.301","0.203",,,,,,"0.896","0.829"
"19269","327.88722602","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1789",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1789","0.274",,,,,,"0.134","0.823","0.741"
"19270","215.52159889","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1191",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1191","0.271","0.306",,,,,"0.136","0.828","0.654"
"19271","307.38637616","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1709",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1709","0.453","0.448",,"0.165",,,"0.05","0.926","0.741"
"19272","935.45767967","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1133",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1133","0.447","0.201","0.254",,,,,"0.818","0.514"
"19273","630.3000837","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0583",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0583","0.336","0.635",,"0.212",,,"0.132","0.882","0.402"
"19274","291.44627744","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0413",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0413","0.185","0.178",,,,,,"0.844","0.787"
"19275","495.92760052","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_2292",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_2292","0.219","0.231",,,,,,"0.852","0.774"
"19276","206.29990518","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1658",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_1658","0.355","0.337",,"0.165",,,"0.068","0.772","0.422"
"19277","641.882214","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_2486",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_2486","0.067","0.16",,,,,,"0.77","0.731"
"19278","152.94427191","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0673",,"false","pp","1280.SAXN108_0011 (pp) 1280.SAXN108_0673","0.231",,,"0.212",,,"0.136","0.853","0.754"
"19279","2.0","pp","1280.SAXN108_0495 (pp) 1280.SAXN108_0497",,"false","pp","1280.SAXN108_0495 (pp) 1280.SAXN108_0497",,,,,,,"0.845","0.845",
"19280","3080.0","pp","1280.SAXN108_0495 (pp) 1280.SAXN108_0496",,"false","pp","1280.SAXN108_0495 (pp) 1280.SAXN108_0496",,,,,,,"0.845","0.845",
"19281","2.0","pp","1280.SAXN108_0250 (pp) 1280.SAXN108_0251",,"false","pp","1280.SAXN108_0250 (pp) 1280.SAXN108_0251","0.91","0.378",,,,,"0.858","0.995","0.479"
"19282","2.0","pp","1280.SAXN108_0491 (pp) 1280.SAXN108_2441",,"false","pp","1280.SAXN108_0491 (pp) 1280.SAXN108_2441",,,,,,,,"0.874","0.874"
"19283","587.70764682","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0008",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0008",,"0.773",,,"0.9",,"0.826","0.995",
"19284","1087.01159574","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1606",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1606",,"0.684",,"0.258",,,"0.043","0.85","0.412"
"19285","415.35386518","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1252",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1252","0.06","0.161",,"0.119",,,,"0.897","0.87"
"19286","3043.92175172","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0596",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0596","0.066",,,"0.165",,,,"0.937","0.926"
"19287","3240.65809032","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0599",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0599","0.072",,,,,,,"0.875","0.871"
"19288","3823.89927903","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1184",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1184",,"0.429",,"0.158",,,,"0.809","0.636"
"19289","1489.02559385","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1290",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1290","0.053","0.23",,"0.177",,,"0.043","0.871","0.81"
"19290","1055.09237918","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1583",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1583","0.052","0.282",,,,,,"0.784","0.708"
"19291","694.17736971","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1370",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1370",,"0.783",,"0.363","0.079",,"0.06","0.895","0.26"
"19292","787.24834805","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_2004",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_2004","0.207","0.4",,,,,,"0.825","0.664"
"19293","444.44073864","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1371",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_1371",,"0.776",,"0.363","0.16",,"0.06","0.987","0.906"
"19294","7378.35287586","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0763",,"false","pp","1280.SAXN108_0007 (pp) 1280.SAXN108_0763",,,,"0.119",,,,"0.865","0.853"
"19295","3080.0","pp","1280.SAXN108_0249 (pp) 1280.SAXN108_0251",,"false","pp","1280.SAXN108_0249 (pp) 1280.SAXN108_0251","0.659","0.233",,,,,"0.798","0.951","0.195"
